output_file,source_phoneme,source_noise,snr_db,time_stretch,noise_start_time
ऋ_aug_336.wav,ऋ_male-8_025.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,1.05,0.92,321.34
ऋ_aug_337.wav,ऋ_female-3_032.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,17.15,0.98,32.24
ऋ_aug_338.wav,ऋ_female-4_031.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,14.21,1.04,98.72
ऋ_aug_339.wav,ऋ_female-1_004.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,1.23,0.92,28.68
ऋ_aug_340.wav,ऋ_female-7_016.wav,462494__rucisko__busy-city-05.wav,19.72,1.10,10.42
ऋ_aug_341.wav,ऋ_female-2_026.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,1.98,0.91,48.29
ऋ_aug_342.wav,ऋ_female-7_022.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,6.62,1.06,35.23
ऋ_aug_343.wav,ऋ_female-7_020.wav,186745__calcuttan__kali-temple-soundscape.wav,1.62,1.06,16.62
ऋ_aug_344.wav,ऋ_male-8_025.wav,125981__xserra__temple-iit-mumbai.wav,13.36,0.92,93.04
ऋ_aug_345.wav,ऋ_male-5_051.wav,65185__carbilicon__india-man-2.wav,14.87,1.08,34.81
ऋ_aug_346.wav,ऋ_female-3_032.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,4.84,0.91,25.12
ऋ_aug_347.wav,ऋ_female-4_028.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,15.53,1.07,99.91
ऋ_aug_348.wav,ऋ_female-6_040.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,19.61,1.01,414.93
ऋ_aug_349.wav,ऋ_female-3_033.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,10.71,1.03,153.26
ऋ_aug_350.wav,ऋ_female-2_026.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,15.09,0.94,15.98
ऋ_aug_351.wav,ऋ_male-3_002.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,16.25,0.97,25.81
ऋ_aug_352.wav,ऋ_female-7_017.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,5.33,0.93,32.16
ऋ_aug_353.wav,ऋ_female-6_040.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,7.62,0.96,175.74
ऋ_aug_354.wav,ऋ_female-7_021.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,4.87,1.09,66.18
ऋ_aug_355.wav,ऋ_female-7_013.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,10.50,1.08,35.78
ऋ_aug_356.wav,ऋ_female-6_041.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,8.48,0.90,36.19
ऋ_aug_357.wav,ऋ_male-1_050.wav,462494__rucisko__busy-city-05.wav,14.53,1.01,24.17
ऋ_aug_358.wav,ऋ_female-5_043.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,0.71,0.92,1.18
ऋ_aug_359.wav,ऋ_female-6_038.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,1.05,0.94,22.36
ऋ_aug_360.wav,ऋ_female-1_006.wav,437345__giddster__crows-cawing.wav,11.87,1.03,21.18
ऋ_aug_361.wav,ऋ_male-4_037.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,8.89,0.92,60.95
ऋ_aug_362.wav,ऋ_female-7_015.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,17.64,1.07,25.88
ऋ_aug_363.wav,ऋ_female-4_027.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,17.66,1.06,88.89
ऋ_aug_364.wav,ऋ_female-1_005.wav,439983__kevp888__br_012_india_agra.mp3,5.09,1.05,4.53
ऋ_aug_365.wav,ऋ_female-7_015.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,5.79,0.96,32.86
ऋ_aug_366.wav,ऋ_female-7_012.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,4.58,1.02,29.50
ऋ_aug_367.wav,ऋ_female-7_019.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,10.29,1.06,44.88
ऋ_aug_368.wav,ऋ_female-1_004.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,17.94,1.02,70.74
ऋ_aug_415.wav,ऋ_male-1_050.wav,65185__carbilicon__india-man-2.wav,14.48,1.10,23.15
ऋ_aug_416.wav,ऋ_male-4_037.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,4.73,0.91,51.55
ऋ_aug_417.wav,ऋ_female-3_034.wav,436788__roboroo__murder-of-crows.wav,2.69,1.06,5.26
ऋ_aug_418.wav,ऋ_female-3_035.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,16.85,1.05,261.72
ऋ_aug_419.wav,ऋ_female-6_042.wav,186745__calcuttan__kali-temple-soundscape.wav,18.29,0.92,70.25
ऋ_aug_420.wav,ऋ_female-7_017.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,15.57,0.94,51.03
ऋ_aug_421.wav,ऋ_female-6_039.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,15.79,0.97,397.32
ऋ_aug_422.wav,ऋ_male-4_036.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,9.58,1.03,50.91
ऋ_aug_423.wav,ऋ_female-7_013.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,3.12,0.94,326.82
ऋ_aug_424.wav,ऋ_female-7_011.wav,436788__roboroo__murder-of-crows.wav,15.49,1.06,5.93
ऋ_aug_425.wav,ऋ_female-7_017.wav,65855__bosone__indian-children-street-voices.wav,11.85,0.96,17.91
ऋ_aug_426.wav,ऋ_female-5_045.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,16.90,0.91,99.63
ऋ_aug_427.wav,ऋ_male-1_050.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,1.82,1.07,113.19
ऋ_aug_428.wav,ऋ_female-6_042.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,17.11,0.92,140.59
ऋ_aug_429.wav,ऋ_female-4_030.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,17.43,0.92,34.80
ऋ_aug_430.wav,ऋ_male-8_025.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,9.47,0.95,1.78
ऋ_aug_431.wav,ऋ_female-7_023.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,7.27,0.98,71.00
ऋ_aug_432.wav,ऋ_female-7_015.wav,345313__embracetheart__city-traffic-outdoor.wav,4.35,0.92,34.86
ऋ_aug_433.wav,ऋ_female-7_022.wav,440148__kevp888__br_061_india_varanasi.mp3,12.30,0.92,18.61
ऋ_aug_434.wav,ऋ_female-7_021.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,16.40,1.00,5.14
ऋ_aug_435.wav,ऋ_female-7_018.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,1.22,0.95,181.53
ऋ_aug_436.wav,ऋ_female-7_021.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,19.44,1.06,8.49
ऋ_aug_437.wav,ऋ_female-4_029.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,19.51,0.90,58.52
ऋ_aug_438.wav,ऋ_female-1_004.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,4.82,1.10,482.59
ऋ_aug_439.wav,ऋ_female-6_042.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,10.28,1.07,38.29
ऋ_aug_440.wav,ऋ_female-7_008.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,16.92,1.07,184.26
ऋ_aug_441.wav,ऋ_male-4_037.wav,462494__rucisko__busy-city-05.wav,11.93,1.10,38.95
ऋ_aug_442.wav,ऋ_female-7_008.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,6.65,1.05,35.83
ऋ_aug_443.wav,ऋ_female-4_030.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,14.09,1.08,317.83
ऋ_aug_444.wav,ऋ_female-7_018.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,15.13,1.04,96.66
ऋ_aug_445.wav,ऋ_female-3_032.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,0.80,1.08,57.10
ऋ_aug_446.wav,ऋ_female-7_023.wav,437345__giddster__crows-cawing.wav,11.81,1.04,2.14
ऋ_aug_447.wav,ऋ_female-6_042.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,17.93,0.93,45.81
ऋ_aug_448.wav,ऋ_female-3_032.wav,439983__kevp888__br_012_india_agra.mp3,7.78,1.04,105.07
ऋ_aug_449.wav,ऋ_female-6_038.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,19.40,1.01,66.50
ऋ_aug_450.wav,ऋ_female-5_043.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,2.71,1.01,165.69
ऋ_aug_451.wav,ऋ_female-5_044.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,9.71,0.95,29.65
ऋ_aug_452.wav,ऋ_female-7_014.wav,345313__embracetheart__city-traffic-outdoor.wav,6.04,0.92,26.24
ऋ_aug_453.wav,ऋ_female-6_042.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,1.09,0.95,2.59
ऋ_aug_454.wav,ऋ_female-4_028.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,0.79,0.99,2.58
ऋ_aug_455.wav,ऋ_female-3_032.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,5.75,1.05,40.41
ऋ_aug_456.wav,ऋ_female-3_034.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,7.71,0.90,64.45
ऋ_aug_457.wav,ऋ_female-7_015.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,4.17,1.02,19.88
ऋ_aug_458.wav,ऋ_male-1_050.wav,439983__kevp888__br_012_india_agra.mp3,6.55,0.92,49.55
ऋ_aug_459.wav,ऋ_female-5_044.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,0.99,0.92,36.87
ऋ_aug_460.wav,ऋ_female-6_038.wav,436788__roboroo__murder-of-crows.wav,5.29,1.09,8.02
ऋ_aug_139.wav,ऋ_female-6_041.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,3.22,1.04,50.72
ऋ_aug_140.wav,ऋ_female-5_043.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,7.53,1.02,99.27
ऋ_aug_141.wav,ऋ_male-8_025.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,16.85,0.93,41.74
ऋ_aug_142.wav,ऋ_female-6_042.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,6.62,1.03,0.16
ऋ_aug_143.wav,ऋ_female-6_039.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,8.98,1.06,63.70
ऋ_aug_144.wav,ऋ_female-1_006.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,17.05,1.04,38.43
ऋ_aug_145.wav,ऋ_female-7_019.wav,181026__calcuttan__college-street.wav,3.11,0.96,39.66
ऋ_aug_146.wav,ऋ_female-7_009.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,3.72,1.06,0.91
ऋ_aug_147.wav,ऋ_female-6_041.wav,181026__calcuttan__college-street.wav,7.87,0.96,42.90
ऋ_aug_148.wav,ऋ_female-7_015.wav,437345__giddster__crows-cawing.wav,2.41,1.10,16.58
ऋ_aug_149.wav,ऋ_female-7_017.wav,186745__calcuttan__kali-temple-soundscape.wav,0.73,1.09,55.81
ऋ_aug_150.wav,ऋ_female-1_006.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,1.68,0.94,25.62
ऋ_aug_151.wav,ऋ_female-2_026.wav,181026__calcuttan__college-street.wav,15.76,1.05,1.06
ऋ_aug_152.wav,ऋ_male-1_049.wav,65855__bosone__indian-children-street-voices.wav,9.70,0.98,4.04
ऋ_aug_153.wav,ऋ_female-1_007.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,14.20,1.07,18.16
ऋ_aug_154.wav,ऋ_male-1_050.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,10.08,1.07,184.68
ऋ_aug_155.wav,ऋ_female-7_015.wav,440148__kevp888__br_061_india_varanasi.mp3,1.87,0.98,48.00
ऋ_aug_156.wav,ऋ_female-6_039.wav,345313__embracetheart__city-traffic-outdoor.wav,19.05,0.98,21.46
ऋ_aug_157.wav,ऋ_male-1_049.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,4.90,1.07,17.47
ऋ_aug_158.wav,ऋ_female-5_045.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,2.88,1.03,103.36
ऋ_aug_159.wav,ऋ_female-3_032.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,0.50,0.93,104.26
ऋ_aug_160.wav,ऋ_female-3_034.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,9.99,0.94,116.30
ऋ_aug_161.wav,ऋ_female-7_020.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,16.96,1.09,110.27
ऋ_aug_162.wav,ऋ_female-4_030.wav,65855__bosone__indian-children-street-voices.wav,19.56,1.04,11.08
ऋ_aug_163.wav,ऋ_female-5_046.wav,65855__bosone__indian-children-street-voices.wav,16.07,0.99,17.98
ऋ_aug_164.wav,ऋ_male-8_025.wav,437345__giddster__crows-cawing.wav,8.70,0.96,27.93
ऋ_aug_165.wav,ऋ_female-7_008.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,10.86,0.93,125.75
ऋ_aug_166.wav,ऋ_female-4_030.wav,466270__kevp888__mvi_7516_in_kolkatamullikghat.mp3,12.98,1.06,18.23
ऋ_aug_167.wav,ऋ_female-6_040.wav,345313__embracetheart__city-traffic-outdoor.wav,8.65,1.03,39.04
ऋ_aug_168.wav,ऋ_female-6_038.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,14.31,1.04,25.51
ऋ_aug_169.wav,ऋ_male-3_002.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,13.12,0.96,49.48
ऋ_aug_170.wav,ऋ_female-6_038.wav,436788__roboroo__murder-of-crows.wav,15.04,1.06,22.06
ऋ_aug_171.wav,ऋ_male-4_037.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,2.74,1.07,73.93
ऋ_aug_172.wav,ऋ_female-1_006.wav,440148__kevp888__br_061_india_varanasi.mp3,8.41,1.01,17.78
ऋ_aug_173.wav,ऋ_female-2_026.wav,345313__embracetheart__city-traffic-outdoor.wav,12.25,0.96,33.20
ऋ_aug_174.wav,ऋ_female-6_039.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,14.97,0.97,27.10
ऋ_aug_175.wav,ऋ_female-6_038.wav,327449__seventhsamurai__old-noisy-ceiling-fan-roomtone.wav,11.20,1.09,80.52
ऋ_aug_176.wav,ऋ_female-4_028.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,3.31,0.97,399.49
ऋ_aug_177.wav,ऋ_female-2_026.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,0.57,1.05,76.95
ऋ_aug_178.wav,ऋ_female-6_042.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,3.41,0.92,371.95
ऋ_aug_179.wav,ऋ_male-5_051.wav,440148__kevp888__br_061_india_varanasi.mp3,11.37,1.00,64.20
ऋ_aug_180.wav,ऋ_male-3_002.wav,65185__carbilicon__india-man-2.wav,3.46,1.03,11.32
ऋ_aug_181.wav,ऋ_female-7_022.wav,440148__kevp888__br_061_india_varanasi.mp3,14.71,1.00,120.00
ऋ_aug_182.wav,ऋ_female-6_038.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,16.59,0.98,69.27
ऋ_aug_183.wav,ऋ_female-7_011.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,0.43,0.93,13.31
ऋ_aug_184.wav,ऋ_female-7_022.wav,439983__kevp888__br_012_india_agra.mp3,11.25,0.93,79.44
ऋ_aug_277.wav,ऋ_female-3_032.wav,440148__kevp888__br_061_india_varanasi.mp3,14.31,0.91,13.39
ऋ_aug_278.wav,ऋ_male-1_047.wav,451528__kyles__traffic-medium-throaty-nearby-covered-sidewalk-cavernous-acoustic-street-market-hall-people-and-movement-india.flac,2.51,0.92,26.68
ऋ_aug_279.wav,ऋ_female-5_043.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,0.13,1.01,6.14
ऋ_aug_280.wav,ऋ_female-7_008.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,4.17,1.06,37.95
ऋ_aug_281.wav,ऋ_female-1_007.wav,261867__bohitomi__hindu-ritual-puja-in-the-temple-with-bells.wav,16.79,0.97,33.92
ऋ_aug_282.wav,ऋ_female-7_017.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,17.72,0.95,195.02
ऋ_aug_283.wav,ऋ_male-7_001.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,14.14,0.91,42.87
ऋ_aug_284.wav,ऋ_female-7_010.wav,439983__kevp888__br_012_india_agra.mp3,17.32,0.95,99.95
ऋ_aug_285.wav,ऋ_female-7_011.wav,440148__kevp888__br_061_india_varanasi.mp3,0.95,1.03,109.52
ऋ_aug_286.wav,ऋ_male-4_036.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,14.48,0.95,426.31
ऋ_aug_287.wav,ऋ_female-7_013.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,12.58,0.99,120.76
ऋ_aug_288.wav,ऋ_female-6_038.wav,345313__embracetheart__city-traffic-outdoor.wav,9.97,1.04,3.90
ऋ_aug_289.wav,ऋ_female-7_015.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,7.76,1.02,456.51
ऋ_aug_290.wav,ऋ_male-1_050.wav,462494__rucisko__busy-city-05.wav,5.95,1.06,52.76
ऋ_aug_291.wav,ऋ_female-6_041.wav,437345__giddster__crows-cawing.wav,3.59,0.99,3.81
ऋ_aug_292.wav,ऋ_female-7_017.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,7.44,1.08,80.95
ऋ_aug_293.wav,ऋ_female-7_023.wav,181026__calcuttan__college-street.wav,18.77,1.05,25.46
ऋ_aug_294.wav,ऋ_female-6_042.wav,417625__martinsadoux__india-calcutta-the-workers-take-out-of-the-factory-and-join-them-bikes.wav,5.07,1.01,209.26
ऋ_aug_295.wav,ऋ_male-1_050.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,19.79,1.01,20.27
ऋ_aug_296.wav,ऋ_female-7_022.wav,276590__the_sound_side__indian-market.wav,14.29,1.08,120.22
ऋ_aug_297.wav,ऋ_female-6_038.wav,516655__soundensemble__39-se-4ch-delhi-atmo-street-traffic-horns-walk-hindu-voices-bazaar.wav,6.95,1.00,46.55
ऋ_aug_298.wav,ऋ_female-3_033.wav,181026__calcuttan__college-street.wav,2.46,1.04,28.71
ऋ_aug_299.wav,ऋ_female-5_043.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,9.46,0.97,115.12
ऋ_aug_300.wav,ऋ_female-7_013.wav,451364__kyles__demolition-construction-site-machines-diggers-working-and-nearby-crowd-voices-india.flac,8.53,0.92,218.60
ऋ_aug_301.wav,ऋ_female-7_014.wav,451381__kyles__fish-market-ext-busy-active8-ice-coolers-voices-children-and-distant-throaty-boats-india.flac,16.91,1.03,9.81
ऋ_aug_302.wav,ऋ_male-2_024.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,5.10,1.02,38.84
ऋ_aug_303.wav,ऋ_female-6_041.wav,263627__alcappuccino__india-streets-agra-city-horses-children-traffic-pedestrians.wav,1.56,1.08,91.77
ऋ_aug_304.wav,ऋ_male-7_001.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,8.99,1.09,152.63
ऋ_aug_305.wav,ऋ_male-3_002.wav,345313__embracetheart__city-traffic-outdoor.wav,7.56,0.92,1.12
ऋ_aug_306.wav,ऋ_female-1_004.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,4.26,1.07,177.03
ऋ_aug_307.wav,ऋ_female-2_026.wav,345313__embracetheart__city-traffic-outdoor.wav,2.35,0.95,2.90
ऋ_aug_308.wav,ऋ_female-7_013.wav,562154__anzbot__riding-on-a-bus-in-india.mp3,6.46,0.97,38.17
ऋ_aug_309.wav,ऋ_female-7_021.wav,518586__psubhashish__construction-workers-are-back-after-the-covid-19-lockdown-is-relaxed.wav,16.51,0.97,65.48
ऋ_aug_310.wav,ऋ_female-7_021.wav,725411__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker-near.wav,11.78,1.05,108.34
ऋ_aug_311.wav,ऋ_female-1_004.wav,585731__seventhsamurai__ext-mumbai-city-traffic-ambience.wav,14.05,0.92,147.55
ऋ_aug_312.wav,ऋ_female-7_016.wav,465693__nielsvdb__old-delhi-street-ambience-02.wav,19.81,1.02,10.15
ऋ_aug_313.wav,ऋ_female-7_010.wav,725412__virgile_loiseau__market-in-a-small-village-calling-motorcycle-horns-people-speaker.wav,11.20,0.98,82.35
ऋ_aug_314.wav,ऋ_male-5_051.wav,95714__snotch__07091704_indiazanskarrangdum_cowecho.wav,4.30,0.96,7.19
ऋ_aug_315.wav,ऋ_female-5_046.wav,125981__xserra__temple-iit-mumbai.wav,4.86,0.96,221.78
ऋ_aug_316.wav,ऋ_female-6_038.wav,725637__virgile_loiseau__warehouse-siren-from-a-market-in-a-small-town.wav,2.06,1.05,19.83
ऋ_aug_317.wav,ऋ_female-7_015.wav,462494__rucisko__busy-city-05.wav,4.07,0.91,10.75
ऋ_aug_318.wav,ऋ_male-8_025.wav,125981__xserra__temple-iit-mumbai.wav,6.59,1.02,58.97
ऋ_aug_319.wav,ऋ_female-7_017.wav,436788__roboroo__murder-of-crows.wav,2.84,1.03,14.11
ऋ_aug_320.wav,ऋ_male-4_036.wav,465693__nielsvdb__old-delhi-street-ambience-02(1).wav,16.21,1.06,1.82
ऋ_aug_321.wav,ऋ_male-2_024.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,8.27,0.93,2.93
ऋ_aug_322.wav,ऋ_female-4_030.wav,423509__martinsadoux__india-small-street-neighbourhood-voices.wav,2.42,0.97,198.24
ऋ_aug_47.wav,ऋ_female-7_023.wav,518676__psubhashish__bengaluru-is-becoming-busier-post-partial-relaxation-of-covid-19-lockdown-binaural-soundscape.wav,19.03,0.97,130.67
ऋ_aug_48.wav,ऋ_female-1_007.wav,65185__carbilicon__india-man-2.wav,11.11,1.08,18.50
ऋ_aug_49.wav,ऋ_male-1_048.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,4.08,1.06,11.65
ऋ_aug_50.wav,ऋ_female-7_023.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,16.70,0.98,1.42
ऋ_aug_51.wav,ऋ_female-7_017.wav,263635__alcappuccino__india-trivandrum-street-market-voices-indistinguishable-music-traffic-tuktuks-honking.wav,19.68,0.92,24.87
ऋ_aug_52.wav,ऋ_female-7_014.wav,756723__evanboyerman__bathroom-ceiling-vent-fan-mono.wav,14.83,1.05,3.55
ऋ_aug_53.wav,ऋ_female-1_004.wav,439983__kevp888__br_012_india_agra.mp3,7.83,0.93,87.42
ऋ_aug_54.wav,ऋ_female-6_039.wav,345313__embracetheart__city-traffic-outdoor.wav,19.57,0.95,37.63
ऋ_aug_55.wav,ऋ_female-4_028.wav,462494__rucisko__busy-city-05.wav,7.35,1.01,52.30
